MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Longitude,Latitude
Two_Story_1946_and_Newer,Residential_Low_Density,70,11920,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,Two_Story,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,122,Typical,PConc,Typical,Av,Unf,7,Unf,0,831,831,GasA,Excellent,Y,SBrkr,831,828,1659,0,0,2,1,3,1,8,Typ,0,Attchd,RFn,2,484,Typical,Paved,144,68,0,0,0,0,No_Pool,No_Fence,None,0,4,2010,WD ,Normal,181,-93.692412,42.036113
One_Story_PUD_1946_and_Newer,Residential_Low_Density,50,8012,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,TwnhsE,One_Story,Average,1980,1980,Gable,CompShg,Plywood,Plywood,None,0,Typical,CBlock,Typical,No,BLQ,2,BLQ,119,261,923,GasA,Typical,Y,SBrkr,923,0,923,0,0,2,0,2,1,5,Typ,1,Attchd,RFn,1,264,Typical,Paved,80,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2010,WD ,Normal,143,-93.686417,42.03548
One_Story_PUD_1946_and_Newer,Residential_Low_Density,55,7892,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,TwnhsE,One_Story,Average,1979,1979,Gable,CompShg,Plywood,Plywood,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,918,918,GasA,Typical,Y,SBrkr,918,0,918,0,0,2,0,2,1,5,Typ,1,Attchd,Unf,1,264,Typical,Paved,28,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2010,WD ,Normal,99.5,-93.686263,42.034589
One_Story_PUD_1946_and_Newer,Residential_Low_Density,50,7175,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,TwnhsE,One_Story,Average,1984,1984,Gable,CompShg,Plywood,Plywood,None,0,Typical,CBlock,Typical,No,ALQ,1,LwQ,121,0,744,GasA,Typical,Y,SBrkr,752,0,752,1,0,1,0,2,1,4,Typ,0,Attchd,Unf,1,264,Typical,Paved,353,0,0,0,90,0,No_Pool,Minimum_Privacy,None,0,2,2010,WD ,Normal,125,-93.686264,42.0347
Two_Story_1946_and_Newer,Residential_Low_Density,0,9453,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Sawyer_West,RRNe,Norm,OneFam,Two_Story,Good,1993,2003,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,PConc,Typical,No,BLQ,2,Unf,0,594,996,GasA,Excellent,Y,SBrkr,1014,730,1744,0,0,2,1,3,1,7,Typ,0,Attchd,RFn,2,457,Typical,Paved,370,70,0,238,0,0,No_Pool,No_Fence,None,0,2,2010,WD ,Normal,194.5,-93.68628,42.036633
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,81,9672,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Sawyer_West,Norm,Norm,OneFam,One_Story,Average,1984,1985,Hip,CompShg,HdBoard,Plywood,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,702,1040,GasA,Typical,Y,SBrkr,1097,0,1097,0,0,2,0,3,1,6,Typ,0,Attchd,Unf,2,480,Typical,Paved,0,0,0,0,0,0,No_Pool,Good_Privacy,None,0,5,2010,WD ,Normal,152,-93.685028,42.034555
Two_Story_1946_and_Newer,Residential_Low_Density,70,8400,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,Two_Story,Above_Average,1980,1981,Gable,CompShg,HdBoard,HdBoard,BrkFace,130,Typical,CBlock,Typical,No,Unf,7,Unf,0,650,650,GasA,Typical,Y,SBrkr,888,676,1564,0,0,2,1,3,1,7,Typ,1,Attchd,Unf,2,476,Typical,Paved,0,50,0,0,204,0,No_Pool,Minimum_Privacy,None,0,4,2010,WD ,Normal,171,-93.685029,42.034678
Duplex_All_Styles_and_Ages,Residential_Medium_Density,68,8930,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,One_and_Half_Fin,Average,1978,1978,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Slab,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Typical,Y,SBrkr,1318,584,1902,0,0,2,0,4,2,8,Typ,0,Attchd,Unf,2,539,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2010,WD ,Normal,112,-93.677205,42.036535
Split_Foyer,Residential_Low_Density,88,11782,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,SFoyer,Good,1961,1995,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,Av,ALQ,1,Unf,0,210,1109,GasA,Typical,Y,SBrkr,1155,0,1155,1,0,1,0,3,1,6,Min2,0,Detchd,Unf,2,576,Typical,Paved,192,0,0,0,0,0,No_Pool,Minimum_Privacy,Shed,400,6,2010,WD ,Normal,148,-93.673669,42.034793
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65,8450,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,OneFam,One_Story,Very_Good,1965,2009,Gable,CompShg,MetalSd,MetalSd,None,0,Good,CBlock,Typical,No,GLQ,3,BLQ,117,224,894,GasA,Excellent,Y,SBrkr,894,0,894,1,0,1,0,3,1,5,Typ,1,Detchd,Unf,1,336,Typical,Paved,416,144,0,0,0,0,No_Pool,Minimum_Privacy,None,0,4,2010,WD ,Normal,138.5,-93.670956,42.035685
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,6897,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Very_Good,1962,2010,Gable,CompShg,HdBoard,HdBoard,None,0,Good,CBlock,Typical,No,ALQ,1,Unf,0,381,1040,GasA,Excellent,Y,SBrkr,1040,0,1040,1,0,1,1,3,1,6,Typ,0,Detchd,Unf,1,260,Typical,Paved,0,104,0,0,0,0,No_Pool,No_Fence,None,0,4,2010,WD ,Normal,127,-93.669688,42.035333
Two_Story_1946_and_Newer,Residential_Low_Density,107,10186,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Average,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,76,750,GasA,Excellent,Y,SBrkr,1061,862,1923,1,0,2,1,3,1,8,Typ,1,Attchd,RFn,2,564,Typical,Paved,240,39,0,0,0,0,No_Pool,No_Fence,None,0,6,2010,WD ,Normal,190,-93.646749,42.048253
Two_Story_1946_and_Newer,Residential_Low_Density,85,13143,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Average,1993,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,504,Typical,PConc,Typical,No,LwQ,4,GLQ,981,0,1231,GasA,Excellent,Y,SBrkr,1251,1098,2349,1,0,2,1,4,1,9,Typ,1,Attchd,RFn,3,762,Typical,Paved,32,130,0,0,0,0,No_Pool,No_Fence,None,0,6,2010,WD ,Normal,362.5,-93.651773,42.046825
Two_Story_1946_and_Newer,Residential_Low_Density,88,11134,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Average,1992,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,180,Typical,PConc,Typical,No,GLQ,3,Unf,0,261,1390,GasA,Excellent,Y,SBrkr,1402,823,2225,1,0,2,1,4,1,7,Typ,1,Attchd,RFn,3,713,Typical,Paved,198,30,0,0,0,0,No_Pool,No_Fence,None,0,6,2010,WD ,Normal,285,-93.652773,42.045773
One_Story_PUD_1946_and_Newer,Floating_Village_Residential,25,4835,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Somerset,Norm,Norm,TwnhsE,One_Story,Average,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,PConc,Typical,Av,GLQ,3,Unf,0,190,1488,GasA,Excellent,Y,SBrkr,1488,0,1488,1,0,2,0,2,1,6,Typ,1,Attchd,Fin,2,506,Typical,Paved,168,50,0,0,0,0,No_Pool,No_Fence,None,0,3,2010,WD ,Normal,260,-93.647988,42.047452
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,30,3215,Pave,Paved,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,TwnhsE,Two_Story,Average,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120,Typical,PConc,Typical,Av,GLQ,3,Unf,0,320,600,GasA,Excellent,Y,SBrkr,600,600,1200,0,0,2,1,2,1,4,Typ,0,Detchd,RFn,2,480,Typical,Paved,0,172,0,0,0,0,No_Pool,No_Fence,None,0,4,2010,ConLD,Normal,155,-93.645599,42.048566
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,30,3182,Pave,Paved,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,TwnhsE,Two_Story,Average,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,600,600,GasA,Excellent,Y,SBrkr,600,600,1200,0,0,2,1,2,1,4,Typ,0,Detchd,RFn,2,480,Typical,Paved,0,172,0,0,0,0,No_Pool,No_Fence,None,0,6,2010,WD ,Normal,151,-93.644889,42.047899
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,24,2544,Pave,Paved,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,Twnhs,Two_Story,Average,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,PConc,Typical,No,GLQ,3,ALQ,42,190,600,GasA,Excellent,Y,SBrkr,600,600,1200,1,0,2,1,2,1,4,Typ,0,Detchd,RFn,2,480,Typical,Paved,0,172,0,0,0,0,No_Pool,No_Fence,None,0,2,2010,WD ,Normal,149.5,-93.644889,42.047876
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,24,2544,Pave,Paved,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,Twnhs,Two_Story,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,216,Typical,PConc,Typical,No,GLQ,3,Unf,0,224,600,GasA,Excellent,Y,SBrkr,600,636,1236,1,0,2,1,2,1,4,Typ,0,Detchd,RFn,2,480,Typical,Paved,0,166,0,0,0,0,No_Pool,No_Fence,None,0,5,2010,WD ,Normal,152,-93.64489,42.047782
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,0,2117,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,Twnhs,Two_Story,Average,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,216,Typical,PConc,Typical,No,GLQ,3,Unf,0,378,756,GasA,Excellent,Y,SBrkr,769,804,1573,0,0,2,1,3,1,5,Typ,0,Detchd,Unf,2,440,Typical,Paved,0,32,0,0,0,0,No_Pool,No_Fence,None,0,6,2010,WD ,Normal,177.5,-93.645606,42.046145
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,0,2980,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Somerset,Norm,Norm,TwnhsE,Two_Story,Average,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,1159,Typical,PConc,Typical,No,GLQ,3,Unf,0,290,756,GasA,Excellent,Y,SBrkr,756,756,1512,1,0,2,1,2,1,5,Typ,0,Detchd,Unf,2,440,Typical,Paved,0,32,0,0,0,0,No_Pool,No_Fence,None,0,5,2010,WD ,Normal,177,-93.645585,42.046145
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,24,2572,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,Somerset,Norm,Norm,Twnhs,Two_Story,Average,1999,1999,Hip,CompShg,MetalSd,MetalSd,None,0,Typical,PConc,Typical,No,ALQ,1,Unf,0,92,696,GasA,Excellent,Y,SBrkr,696,720,1416,1,0,2,1,3,1,6,Typ,0,Detchd,Unf,2,484,Typical,Paved,0,44,0,0,0,0,No_Pool,No_Fence,None,0,5,2010,WD ,Normal,155,-93.645482,42.046424
Two_Story_1946_and_Newer,Floating_Village_Residential,68,7379,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,Two_Story,Average,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,491,975,GasA,Excellent,Y,SBrkr,975,873,1848,1,0,2,1,3,1,7,Typ,1,Attchd,RFn,2,592,Typical,Paved,280,184,0,0,0,0,No_Pool,No_Fence,None,0,4,2010,WD ,Normal,254,-93.643556,42.04638
One_Story_PUD_1946_and_Newer,Residential_Low_Density,30,4420,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Greens,Norm,Norm,TwnhsE,One_Story,Average,1980,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,Gd,GLQ,3,Unf,0,0,728,GasA,Typical,Y,SBrkr,788,0,788,1,0,1,0,1,1,3,Typ,1,Detchd,Fin,2,484,Typical,Paved,133,42,0,0,0,0,No_Pool,No_Fence,None,0,6,2010,WD ,Normal,155,-93.649361,42.042565
Two_Story_1946_and_Newer,Residential_Low_Density,80,10791,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,Two_Story,Average,1993,1993,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,PConc,Typical,Mn,GLQ,3,Unf,0,143,1280,GasA,Excellent,Y,SBrkr,1280,1215,2495,1,0,2,1,4,1,9,Typ,1,Attchd,Unf,2,660,Typical,Paved,224,32,0,0,0,0,No_Pool,No_Fence,None,0,3,2010,WD ,Normal,243.5,-93.636879,42.043038
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,10603,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Good,1977,2001,Gable,CompShg,Plywood,Plywood,BrkFace,28,Typical,PConc,Typical,Mn,ALQ,1,Unf,0,410,1610,GasA,Good,Y,SBrkr,1610,0,1610,1,0,2,0,3,1,6,Typ,2,Attchd,RFn,2,480,Typical,Paved,168,68,0,0,0,0,No_Pool,No_Fence,None,0,2,2010,WD ,Normal,205,-93.637463,42.043306
Two_Story_1946_and_Newer,Residential_Low_Density,80,10421,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,Two_Story,Average,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,42,Typical,CBlock,Typical,No,GLQ,3,Unf,0,586,980,GasA,Typical,Y,SBrkr,980,734,1714,0,0,2,1,3,1,7,Typ,1,Attchd,Unf,2,496,Typical,Paved,228,66,156,0,0,0,No_Pool,Minimum_Privacy,Shed,500,3,2010,WD ,Normal,196.5,-93.637788,42.043329
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78,9360,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Good,1972,2006,Hip,CompShg,Plywood,Plywood,None,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,179,1161,GasA,Typical,Y,SBrkr,1381,0,1381,1,0,1,1,3,1,5,Typ,1,Attchd,RFn,2,676,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,3,2010,WD ,Normal,197.5,-93.631435,42.043822
Two_Story_1946_and_Newer,Residential_Low_Density,80,9600,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,Two_Story,Above_Average,1971,1971,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,386,715,GasA,Typical,Y,SBrkr,930,715,1645,0,0,1,2,4,1,7,Typ,0,Attchd,RFn,2,441,Typical,Paved,0,78,0,0,0,0,No_Pool,Good_Wood,None,0,6,2010,WD ,Normal,171,-93.632554,42.043821
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,77,9320,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1959,1959,Gable,CompShg,Plywood,Plywood,None,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,381,950,GasA,Fair,Y,SBrkr,1225,0,1225,1,0,1,1,3,1,6,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Paved,352,0,0,0,0,0,No_Pool,No_Fence,Shed,400,1,2010,WD ,Normal,128.95,-93.623383,42.043363
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,90,9900,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0,Typical,PConc,Typical,No,BLQ,2,Unf,0,150,1209,GasA,Good,Y,SBrkr,1209,0,1209,1,0,1,0,3,1,6,Typ,0,Attchd,RFn,2,504,Typical,Paved,0,0,120,0,0,0,No_Pool,No_Fence,None,0,4,2010,ConLD,Normal,159,-93.626939,42.039085
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,88,9680,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1967,1967,Gable,CompShg,Wd Sdng,Plywood,BrkFace,268,Typical,CBlock,Typical,No,BLQ,2,Unf,0,500,1510,GasA,Excellent,Y,SBrkr,1510,0,1510,1,0,2,0,3,1,6,Typ,0,Attchd,RFn,2,517,Typical,Paved,0,40,0,0,204,0,No_Pool,Good_Privacy,None,0,4,2010,WD ,Normal,178.9,-93.627536,42.038971
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,68,9724,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_and_Half_Fin,Good,1952,2002,Gable,CompShg,MetalSd,MetalSd,BrkFace,265,Typical,CBlock,Typical,No,LwQ,4,Unf,0,470,1140,GasA,Good,Y,SBrkr,1929,532,2461,0,0,2,0,3,1,7,Min2,2,Detchd,Unf,2,400,Typical,Paved,0,0,0,0,0,0,No_Pool,Good_Wood,None,0,3,2010,WD ,Normal,197.6,-93.620651,42.039211
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,120,17360,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Artery,Norm,OneFam,One_and_Half_Fin,Above_Average,1949,1950,Gable,CompShg,MetalSd,MetalSd,Stone,340,Good,CBlock,Typical,No,Rec,6,Unf,0,482,782,GasA,Typical,Y,SBrkr,1019,537,1556,0,0,2,0,3,1,6,Typ,1,Attchd,Unf,2,470,Typical,Paved,0,0,150,0,0,0,No_Pool,No_Fence,None,0,1,2010,WD ,Normal,172.5,-93.620504,42.038538
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,50,7207,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_Story,Good,1958,2008,Gable,CompShg,Wd Sdng,Plywood,None,0,Good,CBlock,Typical,Gd,BLQ,2,Unf,0,162,858,GasA,Good,Y,SBrkr,858,0,858,1,0,1,0,2,1,4,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Paved,117,0,0,0,0,0,No_Pool,No_Fence,None,0,2,2010,WD ,Normal,116.5,-93.629287,42.035256
One_Story_1945_and_Older,Residential_Low_Density,55,5350,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_Story,Poor,1940,1966,Gable,CompShg,Wd Sdng,Plywood,None,0,Poor,CBlock,Typical,No,Unf,7,Unf,0,728,728,GasA,Excellent,Y,SBrkr,1306,0,1306,0,0,1,0,3,1,6,Mod,0,No_Garage,No_Garage,0,0,No_Garage,Paved,263,0,0,0,0,0,No_Pool,Good_Wood,Shed,450,5,2010,WD ,Normal,76.5,-93.629313,42.035482
Split_or_Multilevel,Residential_Low_Density,80,9600,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,SLvl,Above_Average,1955,1972,Gable,CompShg,AsbShng,AsbShng,BrkFace,164,Typical,CBlock,Typical,Av,BLQ,2,LwQ,132,350,1156,GasA,Excellent,Y,SBrkr,1520,0,1520,1,0,1,0,3,1,7,Typ,2,Basment,RFn,1,364,Typical,Paved,0,0,189,0,0,0,No_Pool,No_Fence,None,0,3,2010,WD ,Normal,153,-93.624601,42.036095
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78,7800,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1954,1954,Gable,CompShg,HdBoard,HdBoard,BrkFace,200,Typical,PConc,Typical,No,LwQ,4,Unf,0,728,1268,GasA,Good,Y,SBrkr,1268,0,1268,0,0,1,0,2,1,7,Typ,1,Attchd,Fin,1,244,Typical,Paved,0,98,0,0,0,0,No_Pool,No_Fence,None,0,3,2010,WD ,Normal,132,-93.621431,42.037424
Duplex_All_Styles_and_Ages,Residential_Low_Density,80,11600,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Feedr,Norm,Duplex,Two_Story,Average,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361,Typical,CBlock,Typical,No,Rec,6,Unf,0,662,1105,GasA,Typical,Y,FuseA,1105,1169,2274,0,0,2,0,5,2,12,Typ,0,Detchd,Unf,2,480,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,1,2010,WD ,Normal,154.3,-93.6184183,42.0459375
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,19900,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,PosA,Norm,OneFam,One_Story,Average,1970,1989,Gable,CompShg,Plywood,Plywood,BrkFace,287,Typical,CBlock,Typical,Gd,GLQ,3,Unf,0,1035,1947,GasA,Typical,Y,SBrkr,2207,0,2207,1,0,2,0,3,1,7,Min1,1,Attchd,RFn,2,576,Typical,Paved,301,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2010,WD ,Normal,180,-93.614307,42.049514
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,137,16492,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,North_Ames,PosA,Norm,OneFam,One_Story,Above_Average,1966,2002,Gable,CompShg,BrkFace,Plywood,None,0,Typical,CBlock,Typical,No,ALQ,1,Rec,713,557,1517,GasA,Excellent,Y,SBrkr,1888,0,1888,0,0,2,1,2,1,6,Mod,1,Attchd,Fin,2,578,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2010,WD ,Normal,190,-93.614244,42.047447
Duplex_All_Styles_and_Ages,Residential_Low_Density,70,8267,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Feedr,Norm,Duplex,One_Story,Average,1958,1958,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,1604,1604,GasA,Typical,Y,SBrkr,1604,0,1604,0,0,2,0,4,2,8,Typ,0,Attchd,Unf,2,576,Typical,Paved,42,0,0,0,0,0,No_Pool,No_Fence,None,0,3,2010,WD ,Normal,135,-93.617693,42.044895
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,8050,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,150,Typical,CBlock,Typical,No,BLQ,2,Rec,162,125,1143,GasA,Typical,Y,SBrkr,1143,0,1143,1,0,1,0,3,1,6,Typ,0,Attchd,RFn,1,308,Typical,Paved,0,0,0,0,0,0,No_Pool,Good_Privacy,None,0,5,2010,WD ,Normal,136,-93.617117,42.042908
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,10552,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,380,1398,GasA,Good,Y,SBrkr,1700,0,1700,0,1,1,1,4,1,6,Typ,1,Attchd,RFn,2,447,Typical,Paved,0,38,0,0,0,0,No_Pool,No_Fence,None,0,4,2010,WD ,Normal,165.5,-93.6177041,42.0430839
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,73,8760,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,220,Typical,CBlock,Typical,No,Unf,7,Unf,0,1194,1194,GasA,Typical,Y,SBrkr,1194,0,1194,1,0,1,0,3,1,6,Typ,0,Attchd,RFn,1,312,Typical,Paved,0,0,120,0,0,0,No_Pool,No_Fence,None,0,4,2010,WD ,Normal,148,-93.616582,42.043969
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,87,10725,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,91,Typical,CBlock,Typical,No,Rec,6,Unf,0,270,1206,GasA,Fair,Y,SBrkr,1206,0,1206,0,0,1,0,3,1,6,Typ,0,Attchd,RFn,1,312,Typical,Paved,0,21,0,0,0,0,No_Pool,No_Fence,None,0,5,2010,WD ,Normal,108.538,-93.61513,42.044883
